!Month,!Previous Year,__Id,Area Name,Area Type,Date,Date (Month / Year),Date (Months),Month,Seasonally Adjusted Y N,Status Preliminary Final,Year,Employment,Labor Force,Number of Records,Unemployment,Unemployment Rate
5/1/20,12/31/19,row-btvt~k8tw.pncf,Plumas County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,7720,8300,1,590,0.07
5/1/20,12/31/19,row-uzw9.j8bn-5pz5,Riverside County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,1007500,1065400,1,57900,0.054
5/1/20,12/31/19,row-2kdr~kjg6-v855,Sacramento County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,664100,697600,1,33500,0.048
5/1/20,12/31/19,row-azur-6sjq-34da,San Benito County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,29100,30800,1,1700,0.056
5/1/20,12/31/19,row-rkqc_ntg4_vg8q,San Bernardino County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,887000,936200,1,49200,0.053
5/1/20,12/31/19,row-qbnr.xqbx-bsbk,San Diego County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,1504500,1570700,1,66300,0.042
5/1/20,12/31/19,row-7h54.yvn6-zxau,San Francisco County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,543600,561000,1,17400,0.031
5/1/20,12/31/19,row-b862-dbx6.j2x6,San Joaquin County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,299600,321800,1,22200,0.069
5/1/20,12/31/19,row-egzc.5epr-hvie,San Luis Obispo County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,137600,142800,1,5200,0.036
5/1/20,12/31/19,row-6e3a~3c9j_93fq,San Mateo County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,430300,443200,1,12900,0.029
5/1/20,12/31/19,row-irc2~tw3k_mkbt,Santa Barbara County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,208300,217500,1,9300,0.043
5/1/20,12/31/19,row-hh8k_b6xc_e9uh,Santa Clara County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,1004500,1039600,1,35100,0.034
5/1/20,12/31/19,row-ag55_y2gy~uqi9,Santa Cruz County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,139700,146900,1,7200,0.049
5/1/20,12/31/19,row-tw95_b9a8~dez9,Shasta County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,70200,74400,1,4100,0.056
5/1/20,12/31/19,row-vig5_8438_yred,Sierra County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,1250,1320,1,70,0.054
5/1/20,12/31/19,row-4dmd.a4iw.6pjd,Siskiyou County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,17150,18290,1,1140,0.062
5/1/20,12/31/19,row-gcrd_ag98~xfn7,Solano County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,198500,208500,1,10000,0.048
5/1/20,12/31/19,row-ssgk.pvqn~bkz8,Sonoma County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,251400,260400,1,9000,0.035
5/1/20,12/31/19,row-d5ii_dfj6.cxg5,Stanislaus County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,222800,241400,1,18600,0.077
5/1/20,12/31/19,row-pgzz-p426-2dc6,Sutter County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,42700,46400,1,3800,0.081
5/1/20,12/31/19,row-mffz_he4x.uz5y,Tehama County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,24010,25690,1,1680,0.065
5/1/20,12/31/19,row-3rdj_ix4i~dvya,Trinity County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,4800,5080,1,280,0.055
5/1/20,12/31/19,row-zjw5-586i_y4zw,Tulare County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,188700,208900,1,20300,0.097
5/1/20,12/31/19,row-kjau~89ca~7hgm,Tuolumne County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,20450,21570,1,1120,0.052
5/1/20,12/31/19,row-baf4.2kq7-ca56,Ventura County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,404900,423700,1,18800,0.044
5/1/20,12/31/19,row-y5a4-tj7q.2is3,Yolo County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,101800,107200,1,5300,0.05
5/1/20,12/31/19,row-fzez-prp4-u4a3,Yuba County,County,6/1/17 0:00,Jun-17,Jun-17,June,N,Final,2017,26800,28900,1,2100,0.072
5/1/20,12/31/19,row-jgc2.6fqt.d9qf,Alameda County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,814800,842500,1,27700,0.033
5/1/20,12/31/19,row-qmhx-zazz.tdmt,Alpine County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,450,480,1,30,0.059
5/1/20,12/31/19,row-agvw.9r7n-w332,Amador County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,14170,14780,1,610,0.042
5/1/20,12/31/19,row-sjzv.q7ca_nrgr,Butte County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,96200,101600,1,5400,0.053
5/1/20,12/31/19,row-vh65-5bqf~h4yr,Calaveras County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,20470,21340,1,870,0.041
5/1/20,12/31/19,row-rr3z_9y3b.xizg,Colusa County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,9790,11050,1,1260,0.114
5/1/20,12/31/19,row-8iwn.cfic-cfkz,Contra Costa County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,541100,560500,1,19400,0.035
5/1/20,12/31/19,row-92h7_jjxd~tfjh,Del Norte County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,9310,9850,1,550,0.055
5/1/20,12/31/19,row-3877-da4s~zdwz,El Dorado County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,87500,91000,1,3500,0.038
5/1/20,12/31/19,row-zdd3_p5z6.cmdk,Fresno County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,417800,451700,1,33900,0.075
5/1/20,12/31/19,row-hr4g_7w28~5k3y,Glenn County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,11800,12660,1,860,0.068
5/1/20,12/31/19,row-x8nr_4dfw.mwya,Humboldt County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,60100,62500,1,2400,0.039
5/1/20,12/31/19,row-v5ed-dyg4_sgh5,Imperial County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,58700,72300,1,13600,0.188
5/1/20,12/31/19,row-hwj6~dg34-hvkg,Inyo County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,8520,8860,1,340,0.038
5/1/20,12/31/19,row-q4em_p4ur-g8ed,Kern County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,354600,387800,1,33100,0.085
5/1/20,12/31/19,row-7y72.b2jb.igzf,Kings County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,52400,57000,1,4700,0.082
5/1/20,12/31/19,row-x7vs-wjym.xxr2,Lake County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,27750,29280,1,1520,0.052
5/1/20,12/31/19,row-9c4g.6xtc.2cck,Lassen County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,9270,9730,1,460,0.047
5/1/20,12/31/19,row-pqra-bzpn-pt35,Los Angeles County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,4838900,5082100,1,243200,0.048
5/1/20,12/31/19,row-fcu4-y2gy~t46k,Madera County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,57100,61500,1,4400,0.072
5/1/20,12/31/19,row-epm9_hbek-2qz5,Marin County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,136100,139800,1,3700,0.027
5/1/20,12/31/19,row-y96i_jurf.w8h9,Mariposa County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,7720,8110,1,390,0.047
5/1/20,12/31/19,row-dgzu-6fn9.giyr,Mendocino County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,37730,39290,1,1560,0.04
5/1/20,12/31/19,row-e7s3_9q2z-c89i,Merced County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,106000,116000,1,10000,0.086
5/1/20,12/31/19,row-efbz-mns8-69z9,Modoc County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,3100,3310,1,210,0.064
5/1/20,12/31/19,row-evck.3g4q.8xcr,Mono County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,8010,8370,1,350,0.042
5/1/20,12/31/19,row-itqv-2pne~8vki,Monterey County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,219700,231400,1,11700,0.051
5/1/20,12/31/19,row-agc5-6h9j_x4cj,Napa County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,73000,75200,1,2200,0.029
5/1/20,12/31/19,row-mjwg-yrzc.eb39,Nevada County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,46780,48580,1,1800,0.037
5/1/20,12/31/19,row-xqrn_3z5a-u5gi,Orange County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,1557300,1609600,1,52300,0.033
5/1/20,12/31/19,row-5wmq_a3nh_vbmu,Placer County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,179500,185900,1,6300,0.034
5/1/20,12/31/19,row-a5s2~g2br~twcv,Plumas County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,7750,8270,1,520,0.062
5/1/20,12/31/19,row-ruxz.8njf~pb97,Riverside County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,1036300,1087700,1,51300,0.047
5/1/20,12/31/19,row-s9yd.qq5a~vzis,Sacramento County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,677100,706200,1,29100,0.041
5/1/20,12/31/19,row-2vk6.s7be.brre,San Benito County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,29800,31400,1,1600,0.051
5/1/20,12/31/19,row-4x3c-3eyj_xf7c,San Bernardino County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,910400,953200,1,42800,0.045
5/1/20,12/31/19,row-brsp.k3in.z4jt,San Diego County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,1524700,1581900,1,57200,0.036
5/1/20,12/31/19,row-7gfg~q4tg_cg9a,San Francisco County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,552900,567700,1,14800,0.026
5/1/20,12/31/19,row-ncqh~9p4s.knjw,San Joaquin County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,303700,324000,1,20300,0.063
5/1/20,12/31/19,row-ufp4-9xk3-nkiy,San Luis Obispo County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,136900,141500,1,4600,0.032
5/1/20,12/31/19,row-25qk-j3ci-bp7m,San Mateo County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,436800,447800,1,11000,0.025
5/1/20,12/31/19,row-c4mh~qpft-6vmg,Santa Barbara County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,210100,218600,1,8400,0.039
5/1/20,12/31/19,row-8ryh.g9tt_f5xc,Santa Clara County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,1017300,1047200,1,30000,0.029
5/1/20,12/31/19,row-87aq-3yhg.8a7u,Santa Cruz County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,138100,144600,1,6500,0.045
5/1/20,12/31/19,row-eg9k-kxyv.9q27,Shasta County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,70400,74100,1,3700,0.05
5/1/20,12/31/19,row-sqyx_vfrn_w5tv,Sierra County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,1260,1340,1,70,0.055
5/1/20,12/31/19,row-7idy_v4vv_8f7e,Siskiyou County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,16810,17890,1,1090,0.061
5/1/20,12/31/19,row-zkvf~sq46_c9ww,Solano County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,201400,210000,1,8600,0.041
5/1/20,12/31/19,row-rken~nv7u_7ami,Sonoma County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,253000,260800,1,7800,0.03
5/1/20,12/31/19,row-g89u_fa8y~q8vn,Stanislaus County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,227600,244700,1,17100,0.07
5/1/20,12/31/19,row-q2ub~atin_2pdq,Sutter County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,42900,46300,1,3400,0.073
5/1/20,12/31/19,row-y6rm.h25s~um64,Tehama County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,24130,25640,1,1510,0.059
5/1/20,12/31/19,row-59cy_z4dp~xhhu,Trinity County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,4670,4940,1,270,0.054
5/1/20,12/31/19,row-a85z~ug5x~cyg4,Tulare County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,187100,207200,1,20000,0.097
5/1/20,12/31/19,row-j7jt-k5xa.2crv,Tuolumne County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,20370,21370,1,1000,0.047
5/1/20,12/31/19,row-7zg3_mpqk~ex2f,Ventura County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,406300,422800,1,16500,0.039
5/1/20,12/31/19,row-tjx5~zu8g_67rq,Yolo County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,103500,108200,1,4700,0.043
5/1/20,12/31/19,row-4kw9-5zut_wpq9,Yuba County,County,6/1/18 0:00,Jun-18,Jun-18,June,N,Final,2018,27600,29600,1,1900,0.065
5/1/20,12/31/19,row-t8de_xy64.zwuz,Alameda County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,649100,673600,1,24400,0.036
5/1/20,12/31/19,row-bsh9.n2gu-r7af,Alpine County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,600,620,1,20,0.034
5/1/20,12/31/19,row-nnxd-5bbi.jgdd,Amador County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,10590,11300,1,710,0.063
5/1/20,12/31/19,row-h2ar-sfhx.deyz,Butte County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,71300,78500,1,7300,0.092
5/1/20,12/31/19,row-6s3w.ibqe_mp6y,Calaveras County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,12030,13060,1,1030,0.079
5/1/20,12/31/19,row-vgwg.nk9b~ekxh,Colusa County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,6140,7680,1,1540,0.2
5/1/20,12/31/19,row-k73m.spwa-37xi,Contra Costa County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,417300,432600,1,15300,0.035
5/1/20,12/31/19,row-a9mb.e2pa_74zh,Del Norte County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,7800,9180,1,1390,0.151
5/1/20,12/31/19,row-q5t9.t7uc.e2qc,El Dorado County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,60700,63700,1,3000,0.047
5/1/20,12/31/19,row-iadz~kbih-zxdr,Fresno County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,271100,316200,1,45100,0.143
5/1/20,12/31/19,row-8pnu_kr9j.rife,Glenn County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,9550,11080,1,1530,0.138
5/1/20,12/31/19,row-rp5h_v8jh_g8z2,Humboldt County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,50600,55500,1,4900,0.089
5/1/20,12/31/19,row-uxx2~mvma-7df6,Imperial County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,37900,46200,1,8300,0.18
5/1/20,12/31/19,row-gqh2-mabg_iu34,Inyo County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,6560,7000,1,430,0.062
5/1/20,12/31/19,row-eamd_zjce_dvim,Kern County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,219000,250900,1,31900,0.127
5/1/20,12/31/19,row-32hj~yvk3~c67w,Kings County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,31300,36300,1,4900,0.136
5/1/20,12/31/19,row-iyqc-dqxf.jn6g,Lake County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,17140,19010,1,1870,0.099
5/1/20,12/31/19,row-84ab-rhbs.vfjh,Lassen County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,8330,9650,1,1320,0.136
5/1/20,12/31/19,row-gvff~hmgu~cj3z,Los Angeles County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,4272100,4517800,1,245800,0.054
5/1/20,12/31/19,row-zrtn-qj5t~s888,Madera County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,33600,40500,1,6900,0.171
5/1/20,12/31/19,row-9ijb~uk3g_var3,Marin County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,128900,131800,1,2900,0.022
5/1/20,12/31/19,row-frp6-nnpw-cfek,Mariposa County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,5530,5960,1,440,0.073
5/1/20,12/31/19,row-yq7a_x3bu_nex7,Mendocino County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,33980,37200,1,3220,0.087
5/1/20,12/31/19,row-yffe_j8jj_yxid,Merced County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,66200,77300,1,11100,0.144
5/1/20,12/31/19,row-gkx2~gcsk_9rbm,Modoc County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,3230,3640,1,410,0.112
5/1/20,12/31/19,row-u3jq_t6ib.wxkt,Mono County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,6300,6450,1,150,0.023
5/1/20,12/31/19,row-7unx~s2p4_erjj,Monterey County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,150500,171100,1,20500,0.12
5/1/20,12/31/19,row-cbq7_9dqc~h567,Napa County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,53000,55100,1,2100,0.038
5/1/20,12/31/19,row-edkf_q495~3959,Nevada County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,33160,35010,1,1860,0.053
5/1/20,12/31/19,row-zfqw~gdj4~srb2,Orange County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,1334100,1371500,1,37400,0.027
5/1/20,12/31/19,row-dmdq-hrxx~3euf,Placer County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,85300,89000,1,3700,0.041
5/1/20,12/31/19,row-5e6b-7aan.n2x8,Plumas County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,7430,8870,1,1440,0.162
5/1/20,12/31/19,row-zvhk~599w_5xyk,Riverside County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,504100,532200,1,28100,0.053
5/1/20,12/31/19,row-zng8~smw3~7tm6,Sacramento County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,495900,518600,1,22800,0.044
5/1/20,12/31/19,row-qatd-5v2q.vfmd,San Benito County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,16800,19600,1,2800,0.145
5/1/20,12/31/19,row-m2kd.77um_s44c,San Bernardino County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,606500,635200,1,28600,0.045
5/1/20,12/31/19,row-87mg.nwip.ea5n,San Diego County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,1172900,1217900,1,45000,0.037
5/1/20,12/31/19,row-ywjb_ctup.ih6b,San Francisco County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,395000,408100,1,13100,0.032
5/1/20,12/31/19,row-ubai-3hau_n3uy,San Joaquin County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,199500,221900,1,22400,0.101
5/1/20,12/31/19,row-itzm.mme2_83i3,San Luis Obispo County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,97100,100800,1,3800,0.037
5/1/20,12/31/19,row-idit_4zpy.t5um,San Mateo County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,361500,369600,1,8100,0.022
5/1/20,12/31/19,row-db5a~gk5k_it8m,Santa Barbara County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,181700,191600,1,9900,0.052
5/1/20,12/31/19,row-nrra~xd8w.hgzw,Santa Clara County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,826600,856300,1,29700,0.035
5/1/20,12/31/19,row-m62y-e94u_ze5t,Santa Cruz County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,119000,131000,1,12000,0.091
5/1/20,12/31/19,row-juap_8b5g~p7jn,Shasta County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,58300,64800,1,6500,0.1
5/1/20,12/31/19,row-85ft~pss6~rgzs,Sierra County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,1230,1510,1,280,0.182
5/1/20,12/31/19,row-3tv7.pbqv.ktg3,Siskiyou County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,16340,19070,1,2730,0.143
5/1/20,12/31/19,row-j43q-nbay_c8je,Solano County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,153900,161400,1,7500,0.046
5/1/20,12/31/19,row-ww9p.aryd-a22q,Sonoma County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,195800,203400,1,7600,0.037
5/1/20,12/31/19,row-si86_qvbr.sdsg,Stanislaus County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,152300,174600,1,22400,0.128
5/1/20,12/31/19,row-jv2h-p2de_t4vg,Sutter County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,26300,31900,1,5600,0.176
5/1/20,12/31/19,row-7xgq-uyy4~2f7n,Tehama County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,17560,19450,1,1900,0.097
5/1/20,12/31/19,row-3czf-v6a2_j65n,Trinity County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,4530,5380,1,850,0.158
5/1/20,12/31/19,row-ej5m.2zcc-c5ub,Tulare County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,120800,141900,1,21100,0.149
5/1/20,12/31/19,row-dxrp.z7if~sek6,Tuolumne County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,17550,19130,1,1570,0.082
5/1/20,12/31/19,row-edcg-x332~j58v,Ventura County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,348100,363100,1,15000,0.041
5/1/20,12/31/19,row-ai2e.kp32.x3xn,Yolo County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,66500,72000,1,5500,0.076
5/1/20,12/31/19,row-tp55-yu8s.3nc8,Yuba County,County,3/1/90 0:00,Mar-90,Mar-90,March,N,Final,1990,18300,21000,1,2800,0.132
5/1/20,12/31/19,row-rpxp.dkn6.qaie,Alameda County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,636000,671300,1,35300,0.053
5/1/20,12/31/19,row-5ga9-6z8h.8275,Alpine County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,360,380,1,20,0.052
5/1/20,12/31/19,row-n98w_imbe.4u5z,Amador County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,10700,11750,1,1050,0.09
5/1/20,12/31/19,row-73p5.jxdn~ifnz,Butte County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,70600,79400,1,8700,0.11
5/1/20,12/31/19,row-ehjy~ejxq.udib,Calaveras County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,12310,13840,1,1530,0.111
5/1/20,12/31/19,row-32u3.fejm_3sd9,Colusa County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,5880,8110,1,2230,0.275
5/1/20,12/31/19,row-5h4h-yz78_uec3,Contra Costa County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,411200,435100,1,23900,0.055
5/1/20,12/31/19,row-nzsz.9bv2-6iu3,Del Norte County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,8340,9760,1,1420,0.146
5/1/20,12/31/19,row-3u37_jeer_pc7y,El Dorado County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,60600,65300,1,4800,0.073
5/1/20,12/31/19,row-ad6g_7qbe.zp6y,Fresno County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,274600,330800,1,56200,0.17
5/1/20,12/31/19,row-epxb~c6d4.2mtm,Glenn County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,8980,11080,1,2100,0.189
5/1/20,12/31/19,row-uy3c.j7hu.tgyw,Humboldt County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,50300,56000,1,5700,0.102
5/1/20,12/31/19,row-t93j.q9h7~kfj4,Imperial County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,37100,46600,1,9500,0.205
5/1/20,12/31/19,row-m7dr_83nj-j7ew,Inyo County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,6580,7410,1,830,0.112
5/1/20,12/31/19,row-tizw_jcvw.7cjp,Kern County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,223900,262000,1,38100,0.145
5/1/20,12/31/19,row-tinc.6jbu_tk8s,Kings County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,31400,37800,1,6400,0.17
5/1/20,12/31/19,row-ttan.qxtd.rd3h,Lake County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,17580,20140,1,2560,0.127
5/1/20,12/31/19,row-gytu~bp74-zevz,Lassen County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,8770,10230,1,1470,0.143
5/1/20,12/31/19,row-u2ga-q6kw-9si9,Los Angeles County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,4112800,4448900,1,336200,0.076
5/1/20,12/31/19,row-pmkz_4xxs~aa6m,Madera County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,35400,43300,1,7900,0.183
5/1/20,12/31/19,row-wxzz~rcf5.7gji,Marin County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,124900,129800,1,4900,0.037
5/1/20,12/31/19,row-tssw.zith.6s7u,Mariposa County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,5680,6310,1,630,0.1
5/1/20,12/31/19,row-jcg2-mafb_pn9u,Mendocino County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,33010,38210,1,5190,0.136
5/1/20,12/31/19,row-trgi.vvyq.yhs3,Merced County,County,3/1/91 0:00,Mar-91,Mar-91,March,N,Final,1991,63200,77700,1,14400,0.186
