STFIPS,AREATYNAME,AREANAME,YEAR,MONTH,ADJUSTED,PRELIM,LABORFORCE,EMP,UNEMP,UNEMPRATE,LABFORCE_PARTRATE
19,Community College District,Indian Hills Community College District,2005,September,0,0,71000,67700,3300,4.6,
19,Community College District,Indian Hills Community College District,2005,October,0,0,71700,68200,3500,4.8,
19,Community College District,Indian Hills Community College District,2005,November,0,0,71200,68000,3200,4.5,
19,Community College District,Indian Hills Community College District,2005,December,0,0,71400,67700,3700,5.2,
19,Community College District,Indian Hills Community College District,2006,January,0,0,71100,67300,3800,5.4,
19,Community College District,Indian Hills Community College District,2006,February,0,0,71100,67500,3700,5.1,
19,Community College District,Indian Hills Community College District,2006,March,0,0,71300,68000,3200,4.6,
19,Community College District,Indian Hills Community College District,2006,April,0,0,71700,68900,2800,3.9,
19,Community College District,Indian Hills Community College District,2006,May,0,0,71900,69300,2600,3.6,
19,Community College District,Indian Hills Community College District,2006,June,0,0,72500,69700,2900,3.9,
19,Community College District,Indian Hills Community College District,2006,July,0,0,72000,69300,2700,3.8,
19,Community College District,Indian Hills Community College District,2006,August,0,0,71300,68200,3100,4.4,
19,Community College District,Indian Hills Community College District,2006,September,0,0,71300,68100,3200,4.5,
19,Community College District,Indian Hills Community College District,2006,October,0,0,71800,69000,2800,3.9,
19,Community College District,Indian Hills Community College District,2006,November,0,0,71300,68500,2900,4,
19,Community College District,Indian Hills Community College District,2006,December,0,0,71200,68000,3200,4.5,
19,Community College District,Indian Hills Community College District,2007,January,0,0,70600,66900,3700,5.2,
19,Community College District,Indian Hills Community College District,2007,February,0,0,70500,66700,3800,5.4,
19,Community College District,Indian Hills Community College District,2007,March,0,0,70800,67300,3500,4.9,
19,Community College District,Indian Hills Community College District,2007,April,0,0,70800,67700,3100,4.4,
19,Community College District,Indian Hills Community College District,2007,May,0,0,70900,68100,2800,4,
19,Community College District,Indian Hills Community College District,2007,June,0,0,72100,69100,3000,4.2,
19,Community College District,Indian Hills Community College District,2007,July,0,0,70800,67900,2800,4,
19,Community College District,Indian Hills Community College District,2007,August,0,0,69800,66900,2900,4.2,
19,Community College District,Indian Hills Community College District,2007,September,0,0,70400,67500,2900,4.1,
19,Community College District,Indian Hills Community College District,2007,October,0,0,70900,68200,2700,3.7,
19,Community College District,Indian Hills Community College District,2007,November,0,0,70700,68000,2700,3.8,
19,Community College District,Indian Hills Community College District,2007,December,0,0,70600,67500,3100,4.4,
19,Community College District,Indian Hills Community College District,2008,January,0,0,70500,67000,3600,5,
19,Community College District,Indian Hills Community College District,2008,February,0,0,70200,66600,3500,5,
19,Community College District,Indian Hills Community College District,2008,March,0,0,70400,67100,3300,4.7,
19,Community College District,Indian Hills Community College District,2008,April,0,0,70700,67700,3000,4.3,
19,Community College District,Indian Hills Community College District,2008,May,0,0,70900,68000,2800,4,
19,Community College District,Indian Hills Community College District,2008,June,0,0,72000,68700,3200,4.5,
19,Community College District,Indian Hills Community College District,2008,July,0,0,71300,68200,3100,4.3,
19,Community College District,Indian Hills Community College District,2008,August,0,0,70500,67300,3200,4.6,
19,Community College District,Indian Hills Community College District,2008,September,0,0,71000,67600,3400,4.7,
19,Community College District,Indian Hills Community College District,2008,October,0,0,71500,68300,3200,4.5,
19,Community College District,Indian Hills Community College District,2008,November,0,0,71100,67400,3700,5.2,
19,Community College District,Indian Hills Community College District,2008,December,0,0,71100,66600,4500,6.3,
19,Community College District,Indian Hills Community College District,2009,January,0,0,71600,65900,5700,8,
19,Community College District,Indian Hills Community College District,2009,February,0,0,71600,65300,6300,8.8,
19,Community College District,Indian Hills Community College District,2009,March,0,0,72200,65900,6300,8.7,
19,Community College District,Indian Hills Community College District,2009,April,0,0,71700,65900,5800,8.1,
19,Community College District,Indian Hills Community College District,2009,May,0,0,71700,65800,5800,8.1,
19,Community College District,Indian Hills Community College District,2009,June,0,0,72500,66500,6000,8.2,
19,Community College District,Indian Hills Community College District,2009,July,0,0,71500,65400,6000,8.4,
19,Community College District,Indian Hills Community College District,2009,August,0,0,70900,64400,6400,9.1,
19,Community College District,Indian Hills Community College District,2009,September,0,0,70000,64500,5500,7.9,
19,Community College District,Indian Hills Community College District,2009,October,0,0,70400,64800,5600,7.9,
19,Community College District,Indian Hills Community College District,2009,November,0,0,70100,64400,5600,8,
19,Community College District,Indian Hills Community College District,2009,December,0,0,69800,64200,5600,8,
19,Community College District,Indian Hills Community College District,2010,January,0,0,70400,64300,6200,8.8,
19,Community College District,Indian Hills Community College District,2010,February,0,0,70700,64600,6000,8.6,
19,Community College District,Indian Hills Community College District,2010,March,0,0,70800,64800,5900,8.4,
19,Community College District,Indian Hills Community College District,2010,April,0,0,70800,65800,5000,7,
19,Community College District,Indian Hills Community College District,2010,May,0,0,70600,65900,4600,6.6,
19,Community College District,Indian Hills Community College District,2010,June,0,0,71300,66500,4800,6.7,
19,Community College District,Indian Hills Community College District,2010,July,0,0,71000,66400,4600,6.5,
19,Community College District,Indian Hills Community College District,2010,August,0,0,70400,65600,4800,6.9,
19,Community College District,Indian Hills Community College District,2010,September,0,0,70500,65700,4900,6.9,
19,Community College District,Indian Hills Community College District,2010,October,0,0,70100,65800,4300,6.2,
19,Community College District,Indian Hills Community College District,2010,November,0,0,70100,65700,4400,6.3,
19,Community College District,Indian Hills Community College District,2010,December,0,0,69800,65000,4700,6.8,
19,Community College District,Indian Hills Community College District,2011,January,0,0,70000,64600,5400,7.8,
19,Community College District,Indian Hills Community College District,2011,February,0,0,69900,64700,5200,7.5,
19,Community College District,Indian Hills Community College District,2011,March,0,0,69900,65000,4900,7,
