Year,Period Type,Period,Period Name,Area Type,Area Name,Labor Force,Employed,Unemployed,Unemployment Rate,Last Period Unemp Rate,Last Year Unemp Rate,Last Period % Change,Last Year % Change
2019,Monthly,11,November,County,Danville city,"19,347","18,541",806,4.2,4.5,4.1,-6.67,2.44
2019,Monthly,11,November,County,Emporia city,"2,274","2,180",94,4.1,4,4.8,2.5,-14.58
2019,Monthly,11,November,County,Fairfax city,"13,694","13,432",262,1.9,2,2,-5,-5
2019,Monthly,11,November,County,Falls Church city,"8,748","8,593",155,1.8,1.9,2.1,-5.26,-14.29
2019,Monthly,11,November,County,Franklin city,"3,597","3,460",137,3.8,3.9,3.8,-2.56,0
2019,Monthly,11,November,County,Fredericksburg city,"14,359","13,945",414,2.9,3,3.1,-3.33,-6.45
2019,Monthly,11,November,County,Galax city,"2,917","2,830",87,3,2.8,3.2,7.14,-6.25
2019,Monthly,11,November,County,Hampton city,"64,402","62,265","2,137",3.3,3.4,3.7,-2.94,-10.81
2019,Monthly,11,November,County,Harrisonburg city,"25,446","24,769",677,2.7,2.7,3.2,0,-15.63
2019,Monthly,11,November,County,Hopewell city,"9,810","9,431",379,3.9,3.9,4,0,-2.5
2019,Monthly,11,November,County,Lexington city,"2,108","2,022",86,4.1,4.2,4.3,-2.38,-4.65
2019,Monthly,11,November,County,Lynchburg city,"36,552","35,386","1,166",3.2,3.2,3.5,0,-8.57
2019,Monthly,11,November,County,Manassas city,"22,409","21,931",478,2.1,2.2,2.4,-4.55,-12.5
2019,Monthly,11,November,County,Manassas Park city,"9,534","9,335",199,2.1,2.2,2.4,-4.55,-12.5
2019,Monthly,11,November,County,Martinsville city,"5,487","5,281",206,3.8,3.9,3.7,-2.56,2.7
2019,Monthly,11,November,County,Newport News city,"88,843","86,165","2,678",3,3.1,3.2,-3.23,-6.25
2019,Monthly,11,November,County,Norfolk city,"111,683","108,303","3,380",3,3.1,3.3,-3.23,-9.09
2019,Monthly,11,November,County,Norton city,"1,688","1,633",55,3.3,3.2,3.6,3.13,-8.33
2019,Monthly,11,November,County,Petersburg city,"13,171","12,520",651,4.9,5.1,5.2,-3.92,-5.77
2019,Monthly,11,November,County,Poquoson city,"6,418","6,281",137,2.1,2.3,2.5,-8.7,-16
2019,Monthly,11,November,County,Portsmouth city,"44,329","42,766","1,563",3.5,3.6,3.6,-2.78,-2.78
2019,Monthly,11,November,County,Radford city,"8,738","8,474",264,3,3.1,3.5,-3.23,-14.29
2019,Monthly,11,November,County,Richmond city,"120,010","116,548","3,462",2.9,3,3.1,-3.33,-6.45
2019,Monthly,11,November,County,Roanoke city,"49,378","48,046","1,332",2.7,2.8,2.7,-3.57,0
2019,Monthly,11,November,County,Salem city,"13,027","12,707",320,2.5,2.5,2.6,0,-3.85
2019,Monthly,11,November,County,Staunton city,"12,367","12,085",282,2.3,2.4,2.5,-4.17,-8
2019,Monthly,11,November,County,Suffolk city,"44,706","43,508","1,198",2.7,2.8,2.9,-3.57,-6.9
2019,Monthly,11,November,County,Virginia Beach city,"233,715","228,046","5,669",2.4,2.5,2.7,-4,-11.11
2019,Monthly,11,November,County,Waynesboro city,"10,798","10,530",268,2.5,2.7,2.8,-7.41,-10.71
2019,Monthly,11,November,County,Williamsburg city,"6,685","6,467",218,3.3,3.5,3.7,-5.71,-10.81
2019,Monthly,11,November,County,Winchester city,"15,051","14,687",364,2.4,2.4,2.8,0,-14.29
2019,Monthly,12,December,County,Accomack County,"16,588","15,996",592,3.6,3,4.1,20,-12.2
2019,Monthly,12,December,County,Albemarle County,"57,881","56,748","1,133",2,2.2,2.4,-9.09,-16.67
2019,Monthly,12,December,County,Alleghany County,"6,902","6,665",237,3.4,3.3,3.4,3.03,0
2019,Monthly,12,December,County,Amelia County,"6,403","6,224",179,2.8,2.7,3,3.7,-6.67
2019,Monthly,12,December,County,Amherst County,"15,060","14,623",437,2.9,2.8,3,3.57,-3.33
2019,Monthly,12,December,County,Appomattox County,"7,190","6,960",230,3.2,3.1,3.2,3.23,0
2019,Monthly,12,December,County,Arlington County,"156,564","154,142","2,422",1.5,1.7,1.8,-11.76,-16.67
2019,Monthly,12,December,County,Augusta County,"38,007","37,254",753,2,2.2,2.4,-9.09,-16.67
2019,Monthly,12,December,County,Bath County,"2,515","2,459",56,2.2,2.2,2.4,0,-8.33
2019,Monthly,12,December,County,Bedford County,"38,503","37,530",973,2.5,2.5,2.6,0,-3.85
2019,Monthly,12,December,County,Bland County,"2,882","2,793",89,3.1,2.6,2.7,19.23,14.81
2019,Monthly,12,December,County,Botetourt County,"17,447","17,068",379,2.2,2.3,2.3,-4.35,-4.35
2019,Monthly,12,December,County,Brunswick County,"5,996","5,759",237,4,4.1,5.2,-2.44,-23.08
2019,Monthly,12,December,County,Buchanan County,"6,701","6,295",406,6.1,5.6,5.2,8.93,17.31
2019,Monthly,12,December,County,Buckingham County,"6,563","6,275",288,4.4,3.8,4.8,15.79,-8.33
2019,Monthly,12,December,County,Campbell County,"25,970","25,277",693,2.7,2.8,3,-3.57,-10
2019,Monthly,12,December,County,Caroline County,"15,486","15,044",442,2.9,2.8,3.1,3.57,-6.45
2019,Monthly,12,December,County,Carroll County,"13,337","12,781",556,4.2,3.1,3.8,35.48,10.53
2019,Monthly,12,December,County,Charles City County,"3,729","3,620",109,2.9,2.7,3.9,7.41,-25.64
2019,Monthly,12,December,County,Charlotte County,"5,335","5,146",189,3.5,3.1,3.2,12.9,9.38
2019,Monthly,12,December,County,Chesterfield County,"190,107","185,622","4,485",2.4,2.4,2.7,0,-11.11
2019,Monthly,12,December,County,Clarke County,"7,747","7,595",152,2,2.1,2.6,-4.76,-23.08
2019,Monthly,12,December,County,Craig County,"2,301","2,243",58,2.5,2.7,3.2,-7.41,-21.88
2019,Monthly,12,December,County,Culpeper County,"25,029","24,490",539,2.2,2.2,2.5,0,-12
2019,Monthly,12,December,County,Cumberland County,"4,635","4,514",121,2.6,2.6,2.9,0,-10.34
2019,Monthly,12,December,County,Dickenson County,"4,799","4,540",259,5.4,4.8,4.7,12.5,14.89
2019,Monthly,12,December,County,Dinwiddie County,"13,876","13,497",379,2.7,2.8,3.5,-3.57,-22.86
2019,Monthly,12,December,County,Essex County,"5,513","5,334",179,3.2,3.1,3.6,3.23,-11.11
2019,Monthly,12,December,County,Fairfax County,"644,145","632,136","12,009",1.9,2,2.2,-5,-13.64
2019,Monthly,12,December,County,Fauquier County,"37,909","37,179",730,1.9,2.1,2.4,-9.52,-20.83
2019,Monthly,12,December,County,Floyd County,"8,455","8,216",239,2.8,2.2,2.6,27.27,7.69
2019,Monthly,12,December,County,Fluvanna County,"14,053","13,794",259,1.8,2,2.2,-10,-18.18
2019,Monthly,12,December,County,Franklin County,"26,551","25,827",724,2.7,2.7,2.8,0,-3.57
2019,Monthly,12,December,County,Frederick County,"48,791","47,825",966,2,2.1,2.4,-4.76,-16.67
2019,Monthly,12,December,County,Giles County,"8,153","7,807",346,4.2,2.8,2.9,50,44.83
2019,Monthly,12,December,County,Gloucester County,"19,721","19,287",434,2.2,2.3,2.6,-4.35,-15.38
2019,Monthly,12,December,County,Goochland County,"11,382","11,131",251,2.2,2.4,2.8,-8.33,-21.43
2019,Monthly,12,December,County,Grayson County,"8,068","7,821",247,3.1,2.7,2.8,14.81,10.71
2019,Monthly,12,December,County,Greene County,"10,629","10,421",208,2,2.1,2.2,-4.76,-9.09
2019,Monthly,12,December,County,Greensville County,"4,299","4,171",128,3,3,3.7,0,-18.92
2019,Monthly,12,December,County,Halifax County,"15,494","14,934",560,3.6,3.5,4.1,2.86,-12.2
2019,Monthly,12,December,County,Hanover County,"60,102","58,892","1,210",2,2.1,2.4,-4.76,-16.67
2019,Monthly,12,December,County,Henrico County,"184,449","180,049","4,400",2.4,2.5,2.8,-4,-14.29
2019,Monthly,12,December,County,Henry County,"23,667","22,942",725,3.1,3.1,3.3,0,-6.06
2019,Monthly,12,December,County,Highland County,"1,264","1,223",41,3.2,2.8,2.9,14.29,10.34
2019,Monthly,12,December,County,Isle of Wight County,"19,617","19,117",500,2.5,2.5,2.7,0,-7.41
2019,Monthly,12,December,County,James City County,"36,763","35,957",806,2.2,2.3,2.6,-4.35,-15.38
2019,Monthly,12,December,County,King and Queen County,"3,923","3,829",94,2.4,2.4,2.8,0,-14.29
2019,Monthly,12,December,County,King George County,"13,579","13,267",312,2.3,2.4,2.7,-4.17,-14.81
2019,Monthly,12,December,County,King William County,"9,311","9,091",220,2.4,2.4,3,0,-20
2019,Monthly,12,December,County,Lancaster County,"5,503","5,298",205,3.7,2.8,4.4,32.14,-15.91
2019,Monthly,12,December,County,Lee County,"8,303","7,970",333,4,3.9,3.8,2.56,5.26
2019,Monthly,12,December,County,Loudoun County,"225,748","221,462","4,286",1.9,2,2.3,-5,-17.39
2019,Monthly,12,December,County,Louisa County,"20,087","19,619",468,2.3,2.3,2.7,0,-14.81
2019,Monthly,12,December,County,Lunenburg County,"5,330","5,182",148,2.8,2.8,3,0,-6.67
2019,Monthly,12,December,County,Madison County,"7,596","7,463",133,1.8,1.9,2,-5.26,-10
2019,Monthly,12,December,County,Mathews County,"4,158","4,064",94,2.3,2.7,2.9,-14.81,-20.69
2019,Monthly,12,December,County,Mecklenburg County,"12,439","11,951",488,3.9,3.7,3.8,5.41,2.63
2019,Monthly,12,December,County,Middlesex County,"5,300","5,179",121,2.3,2.1,2.8,9.52,-17.86
2019,Monthly,12,December,County,Montgomery County,"50,945","49,677","1,268",2.5,2.5,2.7,0,-7.41
2019,Monthly,12,December,County,Nelson County,"7,567","7,405",162,2.1,2.3,2.8,-8.7,-25
2019,Monthly,12,December,County,New Kent County,"12,662","12,415",247,2,2.1,2.5,-4.76,-20
2019,Monthly,12,December,County,Northampton County,"5,525","5,288",237,4.3,3.6,5.4,19.44,-20.37
2019,Monthly,12,December,County,Northumberland County,"5,792","5,584",208,3.6,3.1,3.9,16.13,-7.69
2019,Monthly,12,December,County,Nottoway County,"7,360","7,177",183,2.5,2.6,2.9,-3.85,-13.79
2019,Monthly,12,December,County,Orange County,"17,585","17,150",435,2.5,2.5,2.8,0,-10.71
2019,Monthly,12,December,County,Page County,"12,043","11,522",521,4.3,2.9,5.2,48.28,-17.31
2019,Monthly,12,December,County,Patrick County,"7,160","6,952",208,2.9,3.2,3.3,-9.38,-12.12
2019,Monthly,12,December,County,Pittsylvania County,"30,315","29,429",886,2.9,3,3.2,-3.33,-9.38
2019,Monthly,12,December,County,Powhatan County,"14,366","14,043",323,2.2,2.3,2.4,-4.35,-8.33
2019,Monthly,12,December,County,Prince Edward County,"10,245","9,895",350,3.4,3.4,3.7,0,-8.11
2019,Monthly,12,December,County,Prince George County,"15,289","14,845",444,2.9,3,3.4,-3.33,-14.71
2019,Monthly,12,December,County,Prince William County,"248,978","243,685","5,293",2.1,2.2,2.6,-4.55,-19.23
2019,Monthly,12,December,County,Pulaski County,"16,803","15,832",971,5.8,2.8,3.1,107.14,87.1
2019,Monthly,12,December,County,Rappahannock County,"3,772","3,700",72,1.9,2.1,2.6,-9.52,-26.92
2019,Monthly,12,December,County,Richmond County,"4,130","4,024",106,2.6,2.4,3.1,8.33,-16.13
2019,Monthly,12,December,County,Roanoke County,"49,438","48,306","1,132",2.3,2.3,2.5,0,-8
2019,Monthly,12,December,County,Rockbridge County,"10,729","10,483",246,2.3,2.4,2.7,-4.17,-14.81
2019,Monthly,12,December,County,Rockingham County,"42,928","42,129",799,1.9,2,2.3,-5,-17.39
2019,Monthly,12,December,County,Russell County,"11,238","10,789",449,4,3.6,4.4,11.11,-9.09
2019,Monthly,12,December,County,Scott County,"9,159","8,925",234,2.6,2.7,3.2,-3.7,-18.75
2019,Monthly,12,December,County,Shenandoah County,"22,454","21,986",468,2.1,2.2,2.6,-4.55,-19.23
2019,Monthly,12,December,County,Smyth County,"13,846","13,353",493,3.6,3.4,3.8,5.88,-5.26
2019,Monthly,12,December,County,Southampton County,"9,224","8,992",232,2.5,2.4,2.5,4.17,0
2019,Monthly,12,December,County,Spotsylvania County,"67,981","66,327","1,654",2.4,2.5,2.9,-4,-17.24
2019,Monthly,12,December,County,Stafford County,"73,004","71,316","1,688",2.3,2.4,2.8,-4.17,-17.86
2019,Monthly,12,December,County,Surry County,"3,666","3,553",113,3.1,2.9,3.4,6.9,-8.82
2019,Monthly,12,December,County,Sussex County,"3,917","3,757",160,4.1,4,4.5,2.5,-8.89
2019,Monthly,12,December,County,Tazewell County,"15,644","14,970",674,4.3,3.9,4.4,10.26,-2.27
2019,Monthly,12,December,County,Warren County,"20,727","20,247",480,2.3,2.5,2.9,-8,-20.69
2019,Monthly,12,December,County,Washington County,"26,848","26,070",778,2.9,2.9,3.5,0,-17.14
2019,Monthly,12,December,County,Westmoreland County,"9,616","9,288",328,3.4,3,3.7,13.33,-8.11
2019,Monthly,12,December,County,Wise County,"13,409","12,837",572,4.3,4.2,4.7,2.38,-8.51
2019,Monthly,12,December,County,Wythe County,"14,086","13,379",707,5,3.2,3.4,56.25,47.06
2019,Monthly,12,December,County,York County,"32,891","32,159",732,2.2,2.4,2.7,-8.33,-18.52
2019,Monthly,12,December,County,Alexandria city,"102,848","100,983","1,865",1.8,1.9,2,-5.26,-10
2019,Monthly,12,December,County,Bristol city,"7,217","6,978",239,3.3,3.4,3.9,-2.94,-15.38
2019,Monthly,12,December,County,Buena Vista city,"3,506","3,422",84,2.4,2.3,2.9,4.35,-17.24
2019,Monthly,12,December,County,Charlottesville city,"26,660","26,170",490,1.8,2,2.2,-10,-18.18
2019,Monthly,12,December,County,Chesapeake city,"123,210","120,143","3,067",2.5,2.6,3,-3.85,-16.67
2019,Monthly,12,December,County,Colonial Heights city,"8,921","8,675",246,2.8,2.9,3.3,-3.45,-15.15
2019,Monthly,12,December,County,Covington city,"2,396","2,288",108,4.5,3.8,4.2,18.42,7.14
2019,Monthly,12,December,County,Danville city,"19,368","18,510",858,4.4,4.2,4.5,4.76,-2.22
2019,Monthly,12,December,County,Emporia city,"2,287","2,191",96,4.2,4.1,5.7,2.44,-26.32
2019,Monthly,12,December,County,Fairfax city,"13,641","13,405",236,1.7,1.9,2.1,-10.53,-19.05
2019,Monthly,12,December,County,Falls Church city,"8,723","8,576",147,1.7,1.8,2,-5.56,-15
2019,Monthly,12,December,County,Franklin city,"3,599","3,456",143,4,3.8,4.3,5.26,-6.98
2019,Monthly,12,December,County,Fredericksburg city,"14,322","13,916",406,2.8,2.9,3.3,-3.45,-15.15
2019,Monthly,12,December,County,Galax city,"2,907","2,822",85,2.9,3,3.5,-3.33,-17.14
2019,Monthly,12,December,County,Hampton city,"64,646","62,436","2,210",3.4,3.3,4,3.03,-15
2019,Monthly,12,December,County,Harrisonburg city,"25,439","24,804",635,2.5,2.7,3.2,-7.41,-21.88
2019,Monthly,12,December,County,Hopewell city,"9,838","9,427",411,4.2,3.9,4.5,7.69,-6.67
2019,Monthly,12,December,County,Lexington city,"2,063","1,981",82,4,4.1,4.6,-2.44,-13.04
2019,Monthly,12,December,County,Lynchburg city,"36,265","35,091","1,174",3.2,3.2,3.5,0,-8.57
2019,Monthly,12,December,County,Manassas city,"22,339","21,888",451,2,2.1,2.4,-4.76,-16.67
2019,Monthly,12,December,County,Manassas Park city,"9,502","9,316",186,2,2.1,2.6,-4.76,-23.08
2019,Monthly,12,December,County,Martinsville city,"5,487","5,265",222,4,3.8,4,5.26,0
2019,Monthly,12,December,County,Newport News city,"89,151","86,393","2,758",3.1,3,3.6,3.33,-13.89
2019,Monthly,12,December,County,Norfolk city,"111,990","108,587","3,403",3,3,3.6,0,-16.67
2019,Monthly,12,December,County,Norton city,"1,684","1,628",56,3.3,3.3,3.6,0,-8.33
2019,Monthly,12,December,County,Petersburg city,"13,190","12,514",676,5.1,4.9,5.8,4.08,-12.07
2019,Monthly,12,December,County,Poquoson city,"6,443","6,306",137,2.1,2.1,2.5,0,-16
2019,Monthly,12,December,County,Portsmouth city,"44,488","42,877","1,611",3.6,3.5,4.1,2.86,-12.2
2019,Monthly,12,December,County,Radford city,"8,784","8,494",290,3.3,3,3.4,10,-2.94
2019,Monthly,12,December,County,Richmond city,"119,856","116,483","3,373",2.8,2.9,3.3,-3.45,-15.15
2019,Monthly,12,December,County,Roanoke city,"49,181","47,848","1,333",2.7,2.7,2.9,0,-6.9
2019,Monthly,12,December,County,Salem city,"12,962","12,655",307,2.4,2.5,2.6,-4,-7.69
2019,Monthly,12,December,County,Staunton city,"12,361","12,083",278,2.2,2.3,2.6,-4.35,-15.38
2019,Monthly,12,December,County,Suffolk city,"44,826","43,636","1,190",2.7,2.7,3.1,0,-12.9
2019,Monthly,12,December,County,Virginia Beach city,"234,164","228,643","5,521",2.4,2.4,2.8,0,-14.29
2019,Monthly,12,December,County,Waynesboro city,"10,793","10,527",266,2.5,2.5,3,0,-16.67
2019,Monthly,12,December,County,Williamsburg city,"6,687","6,484",203,3,3.3,3.7,-9.09,-18.92
2019,Monthly,12,December,County,Winchester city,"15,023","14,673",350,2.3,2.4,2.9,-4.17,-20.69
2020,Monthly,1,January,County,Accomack County,"16,471","15,683",788,4.8,3.6,5.4,33.33,-11.11
2020,Monthly,1,January,County,Albemarle County,"58,100","56,585","1,515",2.6,2,3,30,-13.33
2020,Monthly,1,January,County,Alleghany County,"7,015","6,685",330,4.7,3.4,4.4,38.24,6.82
2020,Monthly,1,January,County,Amelia County,"6,417","6,187",230,3.6,2.8,4.1,28.57,-12.2
2020,Monthly,1,January,County,Amherst County,"15,124","14,587",537,3.6,2.9,3.6,24.14,0
2020,Monthly,1,January,County,Appomattox County,"7,227","6,929",298,4.1,3.2,4.2,28.13,-2.38
2020,Monthly,1,January,County,Arlington County,"157,319","154,118","3,201",2,1.5,2.5,33.33,-20
2020,Monthly,1,January,County,Augusta County,"38,242","37,251",991,2.6,2,3,30,-13.33
2020,Monthly,1,January,County,Bath County,"2,562","2,476",86,3.4,2.2,3.6,54.55,-5.56
2020,Monthly,1,January,County,Bedford County,"38,664","37,428","1,236",3.2,2.5,3.3,28,-3.03
2020,Monthly,1,January,County,Bland County,"2,853","2,774",79,2.8,3.1,3.5,-9.68,-20
2020,Monthly,1,January,County,Botetourt County,"17,571","17,070",501,2.9,2.2,3.1,31.82,-6.45
2020,Monthly,1,January,County,Brunswick County,"6,034","5,720",314,5.2,4,6,30,-13.33
2020,Monthly,1,January,County,Buchanan County,"6,808","6,272",536,7.9,6.1,6.3,29.51,25.4
2020,Monthly,1,January,County,Buckingham County,"6,577","6,243",334,5.1,4.4,5.6,15.91,-8.93
2020,Monthly,1,January,County,Campbell County,"26,137","25,234",903,3.5,2.7,3.6,29.63,-2.78
2020,Monthly,1,January,County,Caroline County,"15,597","15,041",556,3.6,2.9,3.9,24.14,-7.69
2020,Monthly,1,January,County,Carroll County,"13,291","12,763",528,4,4.2,4.7,-4.76,-14.89
2020,Monthly,1,January,County,Charles City County,"3,747","3,606",141,3.8,2.9,4.6,31.03,-17.39
2020,Monthly,1,January,County,Charlotte County,"5,310","5,093",217,4.1,3.5,3.9,17.14,5.13
2020,Monthly,1,January,County,Chesterfield County,"191,338","185,840","5,498",2.9,2.4,3.2,20.83,-9.38
2020,Monthly,1,January,County,Clarke County,"7,735","7,537",198,2.6,2,3.2,30,-18.75
2020,Monthly,1,January,County,Craig County,"2,318","2,240",78,3.4,2.5,3.8,36,-10.53
2020,Monthly,1,January,County,Culpeper County,"25,102","24,360",742,3,2.2,3.3,36.36,-9.09
2020,Monthly,1,January,County,Cumberland County,"4,687","4,513",174,3.7,2.6,4,42.31,-7.5
2020,Monthly,1,January,County,Dickenson County,"4,828","4,522",306,6.3,5.4,6.2,16.67,1.61
2020,Monthly,1,January,County,Dinwiddie County,"13,945","13,454",491,3.5,2.7,4,29.63,-12.5
2020,Monthly,1,January,County,Essex County,"5,544","5,313",231,4.2,3.2,4.9,31.25,-14.29
2020,Monthly,1,January,County,Fairfax County,"647,069","631,589","15,480",2.4,1.9,2.9,26.32,-17.24
2020,Monthly,1,January,County,Fauquier County,"37,933","36,960",973,2.6,1.9,3.1,36.84,-16.13
2020,Monthly,1,January,County,Floyd County,"8,105","7,839",266,3.3,2.8,3.4,17.86,-2.94
2020,Monthly,1,January,County,Fluvanna County,"14,134","13,779",355,2.5,1.8,2.8,38.89,-10.71
2020,Monthly,1,January,County,Franklin County,"26,679","25,768",911,3.4,2.7,3.4,25.93,0
2020,Monthly,1,January,County,Frederick County,"48,968","47,700","1,268",2.6,2,3,30,-13.33
2020,Monthly,1,January,County,Giles County,"7,767","7,485",282,3.6,4.2,4.1,-14.29,-12.2
2020,Monthly,1,January,County,Gloucester County,"19,711","19,140",571,2.9,2.2,3.2,31.82,-9.38
2020,Monthly,1,January,County,Goochland County,"11,434","11,101",333,2.9,2.2,3.4,31.82,-14.71
2020,Monthly,1,January,County,Grayson County,"8,201","7,922",279,3.4,3.1,3.7,9.68,-8.11
2020,Monthly,1,January,County,Greene County,"10,658","10,389",269,2.5,2,2.7,25,-7.41
2020,Monthly,1,January,County,Greensville County,"4,290","4,141",149,3.5,3,4.2,16.67,-16.67
2020,Monthly,1,January,County,Halifax County,"15,641","14,914",727,4.6,3.6,4.4,27.78,4.55
2020,Monthly,1,January,County,Hanover County,"60,459","58,904","1,555",2.6,2,2.9,30,-10.34
2020,Monthly,1,January,County,Henrico County,"185,734","180,352","5,382",2.9,2.4,3.3,20.83,-12.12
2020,Monthly,1,January,County,Henry County,"24,023","23,091",932,3.9,3.1,4,25.81,-2.5
2020,Monthly,1,January,County,Highland County,"1,227","1,181",46,3.7,3.2,3,15.63,23.33
2020,Monthly,1,January,County,Isle of Wight County,"19,556","18,960",596,3,2.5,3.3,20,-9.09
2020,Monthly,1,January,County,James City County,"36,895","35,744","1,151",3.1,2.2,3.3,40.91,-6.06
2020,Monthly,1,January,County,King and Queen County,"3,896","3,783",113,2.9,2.4,3.3,20.83,-12.12
2020,Monthly,1,January,County,King George County,"13,756","13,358",398,2.9,2.3,3.4,26.09,-14.71
2020,Monthly,1,January,County,King William County,"9,341","9,065",276,3,2.4,3.6,25,-16.67
2020,Monthly,1,January,County,Lancaster County,"5,539","5,168",371,6.7,3.7,7.5,81.08,-10.67
2020,Monthly,1,January,County,Lee County,"8,343","7,942",401,4.8,4,4.5,20,6.67
2020,Monthly,1,January,County,Loudoun County,"226,778","221,331","5,447",2.4,1.9,2.8,26.32,-14.29
2020,Monthly,1,January,County,Louisa County,"20,173","19,528",645,3.2,2.3,3.4,39.13,-5.88
2020,Monthly,1,January,County,Lunenburg County,"5,359","5,188",171,3.2,2.8,3.5,14.29,-8.57
