Adjusted,Adjusted Tooltip,Area,Area Name,Areadesc,Areaname(exclude),Areatype,Benchmark,Date,Datefield,Display MeasureName,Month,MonthNameS,Period,period (periodTAB),Period (Periodtitle),Periodstitle,Periodtitle,Periodtype,periodtype (periodTAB),Periodtype (Periodtitle),Periodyear,periodyear (periodTAB),Prelim,Selected Areaname,Year,year AL&US,Alemp NSA,Allf NSA,Alrate NSA,Alunem NSA,CMCYRate,CMPYRate,Display Table/Graph,Employment,Labor Force,Number of Records,PMCYRate,Unemployment,unemprate,Usemp NSA,Uslf NSA,Usrate NSA,Usunemp NSA
Not Seasonally Adjusted,not adjusted,45,Dale County,County,Dale County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,19647,20424,1,0,777,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,47,Dallas County,County,Dallas County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,13955,14839,1,0,884,6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,49,DeKalb County,County,DeKalb County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,29293,30322,1,0,1029,3.4,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,51,Elmore County,County,Elmore County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,36393,37599,1,0,1206,3.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,53,Escambia County,County,Escambia County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,13798,14407,1,0,609,4.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,55,Etowah County,County,Etowah County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,41693,43335,1,0,1642,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,57,Fayette County,County,Fayette County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,6216,6456,1,0,240,3.7,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,59,Franklin County,County,Franklin County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,13995,14465,1,0,470,3.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,61,Geneva County,County,Geneva County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,10557,10958,1,0,401,3.7,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,63,Greene County,County,Greene County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,2681,2853,1,0,172,6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,65,Hale County,County,Hale County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,5838,6112,1,0,274,4.5,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,67,Henry County,County,Henry County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,6578,6856,1,0,278,4.1,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,69,Houston County,County,Houston County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,43994,45758,1,0,1764,3.9,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,71,Jackson County,County,Jackson County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,22658,23523,1,0,865,3.7,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,73,Jefferson County,County,Jefferson County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,307048,318079,1,0,11031,3.5,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,75,Lamar County,County,Lamar County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,5546,5751,1,0,205,3.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,77,Lauderdale County,County,Lauderdale County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,41139,42727,1,0,1588,3.7,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,79,Lawrence County,County,Lawrence County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,13698,14212,1,0,514,3.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,81,Lee County,County,Lee County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,73561,76086,1,0,2525,3.3,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,83,Limestone County,County,Limestone County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,42291,43721,1,0,1430,3.3,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,85,Lowndes County,County,Lowndes County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,3371,3610,1,0,239,6.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,87,Macon County,County,Macon County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,7471,7873,1,0,402,5.1,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,89,Madison County,County,Madison County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,178689,184671,1,0,5982,3.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,91,Marengo County,County,Marengo County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,7169,7518,1,0,349,4.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,93,Marion County,County,Marion County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,12205,12685,1,0,480,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,95,Marshall County,County,Marshall County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,42101,43455,1,0,1354,3.1,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,97,Mobile County,County,Mobile County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,183267,191299,1,0,8032,4.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,99,Monroe County,County,Monroe County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,6700,7097,1,0,397,5.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,101,Montgomery County,County,Montgomery County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,101995,105991,1,0,3996,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,103,Morgan County,County,Morgan County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,56072,57883,1,0,1811,3.1,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,105,Perry County,County,Perry County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,3226,3416,1,0,190,5.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,107,Pickens County,County,Pickens County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,7576,7894,1,0,318,4,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,109,Pike County,County,Pike County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,14569,15202,1,0,633,4.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,111,Randolph County,County,Randolph County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,9290,9658,1,0,368,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,113,Russell County,County,Russell County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,23207,24118,1,0,911,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,115,St. Clair County,County,St. Clair County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,39112,40419,1,0,1307,3.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,117,Shelby County,County,Shelby County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,112454,115490,1,0,3036,2.6,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,119,Sumter County,County,Sumter County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,4619,4864,1,0,245,5,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,121,Talladega County,County,Talladega County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,34782,36141,1,0,1359,3.8,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,123,Tallapoosa County,County,Tallapoosa County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,17166,17877,1,0,711,4,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,125,Tuscaloosa County,County,Tuscaloosa County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,100987,104286,1,0,3299,3.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,127,Walker County,County,Walker County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,24311,25294,1,0,983,3.9,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,129,Washington County,County,Washington County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,6343,6704,1,0,361,5.4,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,131,Wilcox County,County,Wilcox County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,2523,2748,1,0,225,8.2,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,133,Winston County,County,Winston County,4,2019,Oct-18,10/1/18,One-Year Change,Oct,,10,10,10,OCT,,3,3,3,1/1/18,2018,0,Display,2018,2018,2153796,2234434,3.6,80638,0,0,1,9435,9821,1,0,386,3.9,156952000,162723000,3.5,5771000
Not Seasonally Adjusted,not adjusted,1,Autauga County,County,Autauga County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,25357,26184,1,0,827,3.2,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,3,Baldwin County,County,Baldwin County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,92391,95368,1,0,2977,3.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,5,Barbour County,County,Barbour County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,7989,8344,1,0,355,4.3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,7,Bibb County,County,Bibb County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,8403,8723,1,0,320,3.7,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,9,Blount County,County,Blount County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,24527,25275,1,0,748,3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,11,Bullock County,County,Bullock County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,4555,4779,1,0,224,4.7,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,13,Butler County,County,Butler County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,8636,8984,1,0,348,3.9,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,15,Calhoun County,County,Calhoun County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,44476,46289,1,0,1813,3.9,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,17,Chambers County,County,Chambers County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,14882,15382,1,0,500,3.3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,19,Cherokee County,County,Cherokee County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,11127,11494,1,0,367,3.2,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,21,Chilton County,County,Chilton County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,19211,19816,1,0,605,3.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,23,Choctaw County,County,Choctaw County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,4689,4913,1,0,224,4.6,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,25,Clarke County,County,Clarke County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,7077,7536,1,0,459,6.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,27,Clay County,County,Clay County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,5873,6079,1,0,206,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,29,Cleburne County,County,Cleburne County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,5596,5798,1,0,202,3.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,31,Coffee County,County,Coffee County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,20278,20989,1,0,711,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,33,Colbert County,County,Colbert County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,22871,23769,1,0,898,3.8,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,35,Conecuh County,County,Conecuh County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,4243,4438,1,0,195,4.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,37,Coosa County,County,Coosa County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,4321,4472,1,0,151,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,39,Covington County,County,Covington County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,14821,15415,1,0,594,3.9,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,41,Crenshaw County,County,Crenshaw County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,6238,6469,1,0,231,3.6,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,43,Cullman County,County,Cullman County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,36793,37871,1,0,1078,2.8,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,45,Dale County,County,Dale County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,19594,20303,1,0,709,3.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,47,Dallas County,County,Dallas County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,13844,14667,1,0,823,5.6,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,49,DeKalb County,County,DeKalb County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,29122,30068,1,0,946,3.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,51,Elmore County,County,Elmore County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,36459,37561,1,0,1102,2.9,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,53,Escambia County,County,Escambia County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,13736,14273,1,0,537,3.8,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,55,Etowah County,County,Etowah County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,41999,43516,1,0,1517,3.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,57,Fayette County,County,Fayette County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,6256,6484,1,0,228,3.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,59,Franklin County,County,Franklin County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,13999,14448,1,0,449,3.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,61,Geneva County,County,Geneva County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,10520,10875,1,0,355,3.3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,63,Greene County,County,Greene County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,2704,2860,1,0,156,5.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,65,Hale County,County,Hale County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,5816,6064,1,0,248,4.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,67,Henry County,County,Henry County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,6581,6839,1,0,258,3.8,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,69,Houston County,County,Houston County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,44281,45862,1,0,1581,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,71,Jackson County,County,Jackson County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,22604,23401,1,0,797,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,73,Jefferson County,County,Jefferson County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,309319,319320,1,0,10001,3.1,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,75,Lamar County,County,Lamar County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,5509,5698,1,0,189,3.3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,77,Lauderdale County,County,Lauderdale County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,41276,42711,1,0,1435,3.4,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,79,Lawrence County,County,Lawrence County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,13703,14195,1,0,492,3.5,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,81,Lee County,County,Lee County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,73871,76186,1,0,2315,3,157015000,162665000,3.5,5650000
Not Seasonally Adjusted,not adjusted,83,Limestone County,County,Limestone County,4,2019,Nov-18,11/1/18,One-Year Change,Nov,,11,11,11,NOV,,3,3,3,1/1/18,2018,0,Display,2018,2018,2159837,2233364,3.3,73527,0,0,1,42376,43651,1,0,1275,2.9,157015000,162665000,3.5,5650000
